loadfactor1,loadfactor2,loadfactor3,loadfactor4,loadfactor5,loadfactor6,loadfactor7,loadfactor8,loadfactor9,loadfactor10,loadfactor11,loadfactor12,loadfactor13,loadfactor14,loadfactor15,loadfactor16,loadfactor17,loadfactor18,loadfactor19,loadfactor20,load_factor_power1,load_factor_power2,load_factor_power3,load_factor_power4,load_factor_power5,load_factor_power6,load_factor_power7,load_factor_power8,load_factor_power9,load_factor_power10,load_factor_power11,load_factor_power12,load_factor_power13,load_factor_power14,load_factor_power15,load_factor_power16,load_factor_power17,load_factor_power18,load_factor_power19,load_factor_power20,load_factor_power21,load_factor_power22,load_factor_power23,load_factor_power24,feasible?,optimal_solution
2.929281e-01,2.756089e-01,2.282569e-01,-4.027385e-02,1.507820e-01,-5.542709e-02,-9.321759e-02,1.508082e-01,-2.321026e-01,2.557805e-01,-7.433190e-02,8.880396e-02,6.076018e-02,-1.123813e-01,2.855466e-02,-1.333359e-01,2.131861e-01,-2.075328e-01,1.499841e-01,-7.705257e-02,2.651900e-02,-2.740981e-01,2.743568e-01,-1.262752e-01,-1.545317e-03,-2.356300e-01,1.801892e-01,1.325490e-01,-2.498757e-01,9.541217e-02,4.320004e-02,8.734761e-02,2.264858e-02,1.282135e-01,-2.839825e-01,-1.230150e-01,1.461916e-01,2.979386e-02,1.864080e-01,-1.511866e-01,-6.540737e-02,4.372135e-02,-2.764102e-01,1.804711e-01,1,1.655215e+05
1.820529e-01,-2.121454e-01,-1.750084e-01,1.186515e-01,2.660917e-01,2.780241e-01,-2.697017e-02,-6.139136e-02,8.214828e-02,-1.605106e-01,-1.194545e-01,-1.984458e-01,2.147298e-01,-9.085730e-02,-1.781536e-01,2.074460e-02,-2.385619e-02,5.360948e-02,-1.502924e-01,1.605364e-01,2.108592e-01,-3.355161e-02,7.732279e-02,-8.327520e-02,9.737054e-02,2.200427e-01,2.085084e-01,6.658528e-02,-2.142987e-01,-2.010895e-01,-1.146348e-01,-1.778611e-01,1.515063e-01,-2.712098e-02,1.485734e-01,1.625906e-02,2.077413e-01,-3.222295e-02,1.131762e-01,-3.497505e-02,-1.077065e-01,-2.762751e-01,1.033308e-01,-2.870603e-01,1,1.716446e+05
-2.315781e-01,8.727641e-02,2.047246e-01,-1.508880e-01,4.005561e-02,2.101537e-01,1.531544e-01,8.254686e-02,1.080402e-01,-2.390899e-01,7.840606e-02,1.786222e-01,-2.587936e-01,1.565325e-02,-2.849313e-01,1.680541e-01,8.028259e-02,5.993987e-02,-2.656363e-01,-8.843478e-03,9.825204e-02,-1.207373e-01,1.428123e-01,-2.179816e-01,2.275505e-01,-2.701846e-01,2.772741e-01,2.968118e-01,9.349699e-02,2.746403e-01,7.315807e-03,-6.488041e-02,-2.549705e-01,1.329535e-01,5.792120e-02,2.805494e-01,1.271367e-01,1.977572e-01,-1.675759e-01,2.939908e-01,5.057013e-02,9.229747e-02,-8.417743e-02,1.738499e-01,1,1.736746e+05
2.991373e-01,2.551501e-01,-2.322469e-01,-1.165251e-02,2.237244e-01,-1.726657e-01,-7.891739e-02,-2.116518e-01,1.398957e-01,-2.569542e-01,1.946975e-01,-3.365838e-02,-7.765733e-02,2.848708e-01,-4.298331e-02,-1.132774e-01,-9.963084e-03,9.088632e-02,2.588472e-01,1.664201e-01,2.034170e-01,-2.959163e-01,2.951055e-01,-2.894596e-01,-1.586309e-01,6.400346e-02,-1.921561e-01,-1.788820e-01,7.284509e-02,-2.595012e-01,-8.738238e-02,2.410401e-01,1.711882e-01,9.134443e-02,-1.338285e-01,-1.786777e-01,1.467133e-01,1.584660e-01,-1.589056e-02,2.381754e-01,-2.995587e-02,1.194488e-01,1.554956e-01,-1.840974e-01,0,0
1.842235e-01,-2.224597e-01,2.376348e-01,-1.469378e-01,-2.446133e-01,-2.664929e-01,1.206305e-01,1.229380e-01,2.889266e-01,1.032510e-01,2.432850e-01,-1.283109e-01,2.352642e-01,5.507040e-02,2.317459e-01,1.149571e-01,2.319971e-02,2.292215e-01,-3.114992e-02,-1.606285e-02,1.231167e-02,-8.497749e-02,-2.887150e-01,1.769444e-01,5.078734e-02,-1.191752e-01,5.166199e-02,-1.044976e-01,-1.133861e-01,-1.315121e-01,8.735543e-02,2.761507e-01,1.146132e-02,-1.257243e-01,1.841426e-01,-2.845628e-01,-9.804391e-02,-6.267953e-02,2.918778e-01,4.388909e-02,-1.009857e-01,2.544989e-01,2.144236e-01,6.202483e-02,0,0
2.294085e-01,2.840678e-01,-1.754653e-01,-1.284970e-01,-1.285117e-01,1.431758e-01,-4.807903e-02,1.980143e-01,-2.594884e-01,-1.284233e-01,2.655595e-01,1.704279e-01,-8.472665e-02,2.016589e-01,-2.705533e-01,1.821182e-02,1.344878e-01,1.265209e-01,4.942653e-02,4.364481e-02,2.997960e-01,-2.793041e-01,7.019822e-02,8.693646e-02,-4.730180e-02,-3.821411e-02,2.336802e-01,-1.910239e-01,-2.064807e-01,1.008334e-01,-6.793553e-02,-7.810429e-02,-1.835461e-01,5.097111e-02,6.961400e-02,1.629725e-01,7.502931e-02,2.099159e-01,-2.662298e-01,2.372945e-01,-1.176086e-01,-1.264700e-01,1.384135e-01,5.577504e-02,1,1.679398e+05
7.812159e-02,7.606969e-02,-1.454639e-01,2.534136e-01,-1.382801e-01,2.468969e-01,-2.803277e-01,8.404688e-02,-3.459374e-02,-2.428877e-01,-2.526062e-01,-2.699253e-01,-1.111821e-01,9.840070e-02,2.042207e-01,-1.749422e-01,-2.142813e-01,5.645891e-02,9.209519e-02,-2.147769e-01,1.721893e-02,-1.966704e-01,-2.531102e-01,1.662023e-01,-6.686115e-02,2.177632e-01,-1.453838e-01,9.076509e-02,-1.767195e-01,-1.162588e-02,-2.959851e-01,2.638680e-02,1.716309e-01,1.108513e-01,-1.872195e-01,-1.842234e-01,2.917149e-01,8.254779e-03,1.438862e-01,-1.736199e-01,1.431588e-01,2.748770e-01,4.829366e-02,2.325122e-01,1,1.597848e+05
-2.636749e-01,-5.632545e-02,1.316247e-01,-1.955646e-01,-1.398366e-01,2.639479e-01,-8.609100e-02,1.283290e-01,2.139255e-01,2.709687e-01,-1.426212e-01,2.761391e-01,2.936762e-01,2.919756e-01,2.813177e-01,2.518431e-01,9.322505e-02,2.580124e-01,-9.815987e-02,1.960738e-01,-1.087172e-01,1.299979e-01,-1.832814e-01,1.613346e-01,1.768438e-01,1.927393e-02,-1.316975e-02,-2.246876e-01,-4.400936e-02,-1.151555e-01,1.825722e-01,-2.523188e-01,5.209295e-02,1.902857e-01,2.906778e-01,-2.568408e-01,2.065403e-01,-7.639753e-02,-1.299658e-01,1.876256e-01,1.241002e-01,1.601463e-01,-1.704013e-01,1.600826e-02,0,0
-1.109645e-01,-1.586392e-01,-1.693049e-01,-7.860302e-02,2.671271e-01,-2.347200e-01,-5.332106e-02,2.214941e-01,-8.784550e-03,-2.743065e-01,2.198015e-01,1.173235e-01,-2.365368e-01,-1.582254e-02,2.504469e-01,2.363699e-01,5.206467e-02,-3.841168e-02,5.100018e-02,-1.015263e-01,1.168611e-02,-3.640491e-02,-1.123511e-01,-5.734989e-02,-1.616659e-02,8.231176e-02,1.384505e-01,1.525283e-01,-1.241284e-01,-1.768699e-01,2.929913e-02,6.698765e-02,1.887391e-01,2.246531e-01,1.665099e-01,1.184631e-01,2.313422e-01,-1.293524e-01,-6.379809e-02,-3.702617e-02,-1.534990e-01,1.859783e-02,1.107303e-01,-7.468694e-02,1,1.643394e+05
-1.814698e-01,1.730795e-01,-1.169080e-01,4.421526e-03,-1.035176e-01,-6.749947e-02,2.569420e-01,-1.137644e-01,2.088697e-01,2.786473e-02,-2.353431e-01,-2.165214e-02,-2.632762e-01,1.425849e-02,1.852023e-02,2.029080e-01,-7.112807e-02,7.623025e-02,-2.003015e-01,7.094168e-02,-1.760346e-01,4.995834e-02,-7.510931e-02,2.528027e-01,-1.854952e-01,1.780717e-01,2.157221e-01,2.122953e-01,1.207967e-01,-2.623974e-01,-1.278206e-01,-1.279850e-01,6.303279e-02,1.154169e-01,-2.000983e-01,3.380114e-02,-2.292593e-01,3.231132e-02,-2.278863e-02,-1.493211e-02,4.746692e-02,2.272256e-01,-2.301654e-01,-1.992069e-01,0,0
-5.594467e-02,-1.092903e-01,4.378348e-02,7.513186e-02,-1.580734e-01,-2.674287e-01,-1.988942e-01,2.648628e-01,1.663941e-01,-3.773356e-02,2.532906e-01,1.560022e-01,-2.742630e-01,-9.199671e-02,-1.098992e-02,3.808738e-02,2.213849e-01,3.856284e-02,2.463344e-01,-2.641920e-01,-2.592904e-01,9.549411e-02,5.726469e-02,-1.585914e-01,2.272354e-01,-2.748360e-01,1.091251e-01,1.240730e-03,-2.110556e-01,-2.953276e-01,2.009739e-01,-3.846970e-02,4.671884e-02,8.546492e-03,1.507696e-01,-3.605477e-02,-2.478366e-02,2.669593e-01,-3.327939e-02,1.971319e-01,-1.738409e-01,-1.283239e-01,2.573353e-01,-2.612611e-01,1,1.671653e+05
-2.843892e-01,7.011620e-02,-1.827093e-01,-2.682724e-01,-7.760365e-02,1.132321e-01,8.462350e-02,1.455214e-01,1.964073e-01,-9.368021e-02,-2.561544e-01,-6.271184e-02,1.903352e-01,1.683192e-01,-1.841006e-01,1.440004e-01,-2.015562e-01,-1.977673e-01,-2.136941e-01,-2.018388e-01,2.062024e-01,-2.953681e-01,-2.028834e-01,1.256214e-01,1.588421e-01,-2.108744e-01,2.371117e-01,-1.517524e-01,1.980011e-01,9.608275e-02,-1.915685e-01,2.914552e-01,2.017141e-01,-2.608851e-01,-2.924012e-01,2.185968e-01,-2.793909e-01,-2.157858e-02,9.434442e-02,-2.986987e-01,5.101546e-02,-2.465621e-02,-2.453577e-01,2.285166e-01,1,1.556220e+05
-2.904465e-01,2.109523e-01,2.707158e-01,-3.699176e-02,2.981583e-01,-1.791545e-01,-1.013397e-01,4.690506e-02,-8.259773e-03,-6.967896e-02,-2.164065e-01,-2.610165e-01,-2.749837e-01,-3.971266e-02,2.121342e-02,2.167768e-01,-2.640000e-01,-8.500363e-02,4.434526e-02,8.791138e-02,-3.256335e-02,-6.072392e-02,-2.093110e-01,1.153289e-01,-7.297452e-02,8.751535e-02,2.585532e-01,2.222676e-01,-1.870120e-01,-2.030780e-01,2.495746e-01,-3.592326e-02,-1.352643e-01,-2.147438e-01,-2.780198e-01,2.813250e-01,-1.833176e-01,-1.430833e-02,-2.652001e-01,2.205099e-01,2.965872e-01,-5.950540e-02,2.587347e-01,-1.788355e-01,1,1.541638e+05
-2.631213e-01,9.436624e-02,-5.758583e-02,-2.931479e-01,-2.077331e-01,2.955907e-01,-1.355238e-01,-1.880729e-01,-1.753047e-01,6.211881e-03,-2.197899e-01,-2.803585e-01,1.779287e-01,-1.083076e-01,-1.847470e-02,1.448031e-01,2.109623e-01,-1.791428e-01,-2.534537e-01,-1.369766e-01,2.692363e-03,-1.235576e-01,2.357891e-01,1.975103e-01,1.818514e-01,-1.626094e-01,2.876881e-01,2.698086e-01,2.257310e-01,-2.647896e-01,-2.461402e-01,-7.757174e-02,-2.845371e-01,1.209110e-01,-2.841339e-01,2.372604e-01,-2.139706e-01,2.543793e-01,7.838989e-02,2.130991e-01,2.965736e-01,2.011463e-02,-2.935066e-01,-4.228884e-02,1,1.610624e+05
1.392596e-01,1.175204e-01,1.594477e-01,1.370632e-02,2.502402e-01,-2.853886e-01,1.495490e-01,-1.378665e-01,3.313120e-02,1.044209e-01,-1.362431e-01,1.558491e-01,2.170877e-01,1.956839e-01,2.118100e-01,1.446640e-01,9.169426e-03,-2.104297e-01,-1.008508e-01,-1.637090e-02,2.793469e-01,-1.377401e-01,-5.278450e-03,-2.511157e-01,1.164734e-01,1.461454e-01,-1.919208e-01,-3.305330e-02,-1.814672e-01,2.343104e-01,-2.338816e-01,2.904931e-01,-2.504821e-01,1.781991e-01,-5.690447e-02,8.441201e-02,2.252424e-01,1.745091e-01,-2.043148e-01,-1.447723e-01,2.120121e-01,1.260902e-02,-2.390139e-01,-7.649650e-02,1,1.660908e+05
1.439783e-01,-2.849172e-02,-2.577134e-01,9.787592e-02,2.070121e-01,4.549581e-02,9.477716e-02,2.058764e-02,-1.361881e-01,6.830324e-02,1.343104e-01,-7.089493e-02,-2.070523e-01,-5.966592e-02,2.665516e-01,-2.886906e-02,-2.637329e-01,1.473025e-01,-1.953765e-01,3.542212e-02,5.836815e-02,-8.673539e-02,-9.284725e-02,1.736425e-01,2.865517e-01,7.176192e-02,1.657723e-01,2.995511e-01,1.099558e-01,-1.441290e-01,-2.815246e-01,1.347486e-01,-2.766449e-01,-4.831305e-02,-2.272071e-02,-1.444768e-02,7.019624e-02,2.765241e-01,2.463982e-01,1.731040e-02,2.532095e-01,2.039983e-01,-2.572741e-03,-1.661612e-01,1,1.714794e+05
-3.150522e-02,1.582166e-01,1.448241e-01,-4.254025e-02,-1.196005e-01,2.761292e-01,-2.213568e-01,-2.201702e-01,9.059773e-02,4.375468e-02,2.187473e-01,6.035554e-02,-1.707298e-01,-1.328390e-01,2.776798e-01,2.761691e-01,1.480102e-01,-1.871901e-01,-2.822596e-01,1.860957e-01,-2.251168e-01,-2.713278e-02,1.783227e-01,1.491552e-01,1.624570e-01,-1.051759e-01,2.510847e-01,2.481501e-02,-1.598842e-01,-2.034410e-01,1.423266e-01,-2.409797e-01,1.187961e-01,-1.372172e-01,2.495753e-01,-1.707490e-01,-1.377421e-01,-5.559911e-02,-5.047451e-04,2.289583e-01,-2.001717e-01,1.328449e-01,-1.696023e-01,6.644542e-02,1,1.727954e+05
8.064680e-03,2.659532e-01,2.293173e-01,1.568470e-01,2.876282e-01,4.889492e-02,5.854939e-02,2.314875e-01,2.775426e-01,1.242776e-01,-2.066999e-01,-2.686957e-01,9.673583e-02,1.184548e-01,-1.139350e-01,1.520337e-01,-1.925441e-01,-6.435961e-02,-1.693320e-02,4.593569e-02,-1.217843e-01,1.917786e-01,-1.606530e-01,8.300270e-02,-6.492896e-02,1.722892e-01,-7.287717e-02,-1.929220e-01,-2.833992e-01,2.091371e-01,2.280824e-01,2.952398e-01,4.092090e-03,-1.529295e-01,-1.188266e-01,1.438598e-01,6.704570e-02,2.751764e-01,1.705999e-01,2.373517e-01,-2.994402e-01,1.814202e-01,2.108944e-01,-1.569829e-01,0,0
-2.033258e-01,1.948972e-01,-3.077226e-02,1.866831e-01,2.333843e-01,2.157866e-02,-6.902519e-02,9.113933e-02,2.628554e-01,-5.866002e-02,-2.010807e-02,-4.266174e-02,1.274628e-01,2.404740e-02,2.405665e-01,-2.792379e-01,1.232388e-01,6.438333e-02,-9.698911e-02,1.461803e-01,-1.524023e-01,2.568084e-02,1.969484e-01,-1.353968e-01,-1.766714e-01,-2.729253e-01,-1.533050e-01,-2.167872e-01,2.548920e-01,5.357482e-02,5.195307e-02,9.291961e-02,-4.929827e-02,-1.225214e-01,1.572647e-01,-2.996522e-01,-8.658620e-02,8.738384e-02,-5.159445e-02,2.163565e-01,2.610643e-02,-1.261215e-01,7.272251e-02,-1.374453e-01,1,1.702794e+05
1.317127e-01,1.901750e-01,3.039566e-02,5.737942e-02,-2.724745e-01,-2.462626e-01,-1.157904e-01,2.285748e-01,1.206893e-01,-7.182645e-02,2.648290e-01,6.950428e-02,2.734123e-01,2.448660e-01,1.030494e-01,-1.114171e-01,2.831424e-01,2.798848e-01,2.334611e-01,1.579418e-01,6.267354e-02,-2.289748e-02,1.417198e-01,-5.385789e-02,-2.610030e-01,-2.487260e-01,-2.647696e-02,-1.466636e-01,-2.313564e-01,-3.874448e-03,-2.838339e-01,-7.427524e-02,-2.189516e-01,8.581073e-02,-2.739198e-01,7.705756e-03,1.402569e-01,4.950407e-02,2.767090e-01,9.551176e-03,6.211506e-02,8.541281e-02,1.806416e-01,1.839246e-01,0,0
1.645062e-01,2.486355e-01,9.375321e-02,1.408776e-01,1.436894e-01,1.387177e-01,2.195117e-01,-4.017679e-02,-2.568412e-01,-1.876050e-01,1.588444e-01,-2.090675e-01,-2.213240e-01,-1.760197e-01,1.618574e-01,-1.224392e-01,2.816311e-01,1.877485e-01,1.204558e-01,-2.758032e-01,-3.983093e-02,9.629581e-02,2.893503e-02,6.600941e-03,-2.545268e-01,1.218740e-01,-9.824928e-02,2.883680e-01,2.475401e-02,3.642446e-02,-1.384331e-01,-1.570516e-01,2.808032e-01,-1.429826e-01,-9.988685e-02,-4.466593e-02,8.260108e-02,1.103738e-01,1.707135e-01,-1.751556e-01,6.082973e-02,1.616943e-01,-1.965225e-01,-8.458564e-02,1,1.640913e+05
1.142001e-01,1.225363e-02,-2.046838e-01,-1.991802e-01,1.933590e-01,1.327782e-01,-1.381222e-02,6.296628e-02,-4.536536e-02,-1.349332e-01,2.494269e-01,2.573784e-01,-1.190406e-01,1.794798e-01,2.078072e-01,-1.813246e-01,2.963009e-01,2.187531e-01,1.806569e-01,3.138127e-02,-1.795936e-01,-2.936039e-01,7.762212e-02,1.558114e-01,-8.686207e-02,-3.759657e-02,2.822538e-01,2.388024e-01,-1.752971e-01,1.470998e-01,-1.958650e-01,1.726587e-01,-2.109884e-02,4.020415e-02,5.382117e-02,2.329520e-01,-1.487210e-01,-1.077475e-01,-8.230765e-02,-2.669366e-01,2.467530e-01,6.363291e-02,-2.633978e-01,-2.232283e-02,1,1.677125e+05
5.404637e-02,-5.511469e-02,-1.540638e-01,-1.786846e-01,2.856464e-01,-2.700931e-02,2.181740e-01,2.401043e-01,-1.893942e-01,-2.367588e-01,-1.559483e-01,2.322048e-01,7.791810e-02,-1.494400e-01,2.531182e-01,4.949158e-02,2.716388e-01,5.098761e-02,2.232767e-02,-1.897272e-01,2.778139e-02,-1.646880e-01,-1.524512e-01,1.952162e-01,-2.856607e-01,-2.402190e-01,-1.843813e-01,2.683351e-01,-2.204899e-01,1.818017e-01,-1.079466e-01,1.708180e-01,1.588615e-01,-1.029073e-01,-4.063071e-02,-2.553087e-01,5.347601e-02,1.816857e-01,7.706206e-02,-2.750701e-01,2.898788e-01,-2.590824e-02,-9.501591e-04,1.488764e-01,1,1.600454e+05
-1.115586e-01,2.773416e-01,-2.445050e-01,-9.763833e-02,-8.306441e-02,5.952832e-02,1.954709e-01,-2.785874e-01,2.085594e-01,-4.819585e-02,2.740946e-01,-1.837066e-02,8.495079e-02,1.200974e-01,-2.012739e-01,-1.025026e-01,-2.618493e-03,1.064113e-02,1.012695e-01,-1.987546e-01,-2.402147e-01,-1.341701e-01,-2.937227e-01,1.597872e-01,-1.935862e-01,1.224499e-02,2.665058e-01,-2.880825e-02,-1.812692e-01,-2.079740e-01,-2.079580e-01,-1.240365e-01,1.861308e-01,4.518178e-02,9.864054e-02,1.269275e-01,2.831274e-01,-1.957631e-01,3.785677e-02,2.990855e-01,-2.310299e-01,1.593884e-01,-8.850740e-03,-2.895925e-01,1,1.612250e+05
8.088209e-02,2.229782e-01,-1.622259e-01,1.535743e-01,9.162563e-02,-1.513848e-01,-2.686989e-02,7.327912e-02,2.190835e-01,2.160972e-01,9.311221e-02,-2.313900e-01,-2.122724e-01,1.152936e-01,-1.441900e-01,-1.775759e-01,2.731483e-01,2.362378e-01,-2.561265e-01,-3.017497e-02,-1.150960e-01,-2.934970e-01,-1.454915e-01,2.948900e-01,-2.084027e-01,-2.758290e-01,-2.690634e-01,-1.680211e-02,-3.280478e-02,-2.760656e-01,-6.349634e-04,1.744006e-01,2.368101e-01,-1.716292e-01,1.145520e-01,1.443814e-01,1.473051e-01,-1.727440e-01,-1.619827e-01,-2.145505e-01,1.333076e-01,-2.168912e-01,-4.296198e-02,-2.086915e-01,0,0
9.018041e-02,1.843760e-01,-2.051756e-01,2.795969e-01,2.279614e-01,3.234006e-02,-2.562859e-01,-2.765235e-01,-1.550560e-01,-2.978404e-01,1.586362e-01,-2.229401e-02,-2.205056e-01,-1.131259e-01,-2.031977e-01,2.772382e-01,-1.896615e-01,-1.632318e-01,2.756675e-01,1.577891e-01,2.884879e-01,1.319642e-01,7.818044e-03,2.496542e-01,-4.258546e-02,1.335292e-01,-6.824320e-02,1.773230e-01,-1.635904e-01,-2.334390e-01,-2.615476e-01,-2.769763e-01,-2.213501e-01,2.376536e-01,-1.314889e-01,-1.243661e-01,-2.808793e-02,-9.972041e-02,3.466007e-03,-2.891775e-02,1.882989e-01,-9.091181e-02,-2.262575e-01,2.723184e-01,0,0
-1.872660e-01,2.333948e-01,2.166703e-01,1.202368e-02,-2.028020e-01,1.322217e-01,-1.016183e-01,9.760668e-02,4.735610e-02,2.093832e-01,-1.745239e-01,1.106762e-01,2.604271e-01,1.676527e-01,2.917701e-01,-2.096622e-01,4.888002e-02,8.656538e-02,2.734069e-01,-1.730731e-01,1.615259e-01,-6.693084e-02,1.533057e-01,-2.928993e-01,-2.775058e-01,-8.403261e-02,1.646415e-01,1.189498e-01,-1.538182e-01,-1.794808e-01,-1.115174e-01,-2.647312e-01,2.750475e-01,-2.952769e-01,-2.016283e-01,-1.059249e-01,-2.264940e-01,-1.391549e-01,-2.054982e-01,-4.891832e-02,2.812988e-01,-1.819918e-01,2.473579e-01,-2.779945e-01,0,0
7.223799e-02,2.828488e-01,-2.596133e-01,-1.803347e-01,-2.063901e-01,1.789705e-01,-2.993820e-01,1.547016e-01,1.076143e-02,-2.734503e-01,1.195509e-01,-6.021571e-02,1.868927e-01,-2.402659e-01,2.386146e-01,-2.206305e-01,2.879694e-01,-2.939429e-01,-2.708672e-01,2.043556e-01,1.302632e-01,-1.485588e-01,-2.763159e-01,-1.709214e-01,1.107071e-01,1.570715e-01,2.208086e-01,-1.298605e-01,-2.333178e-01,-3.521691e-02,4.280854e-02,-5.664884e-02,2.243865e-02,-2.388278e-01,-7.532611e-02,-5.929972e-02,1.509840e-01,2.988446e-01,-2.680035e-01,-1.151881e-01,8.854131e-02,-9.020076e-02,-3.900406e-02,2.875624e-01,0,0
1.574161e-01,1.813611e-01,-6.176609e-02,9.221789e-02,-1.372919e-01,2.625434e-01,-2.840245e-01,-3.110074e-02,2.079378e-01,-7.855956e-02,-1.752309e-01,-2.222373e-01,-1.648104e-01,-2.785336e-01,-8.110849e-02,-2.391644e-01,-8.252971e-03,3.001108e-02,1.168602e-01,2.677644e-01,2.342439e-01,5.056724e-02,2.494955e-01,-2.425926e-01,-1.536904e-01,-1.389254e-01,2.413108e-01,8.615584e-02,-1.582070e-01,-5.888682e-02,2.595639e-01,-2.402672e-01,2.040211e-01,2.967436e-01,-2.521661e-01,1.709113e-01,3.664392e-02,1.310983e-01,8.900969e-02,2.092281e-01,-8.832426e-02,1.232285e-01,-2.352197e-01,-2.541687e-01,0,0
-1.956617e-01,-7.118706e-02,-1.407243e-01,2.424259e-02,-1.539791e-01,-5.043987e-02,-2.636906e-01,1.223502e-01,-1.556404e-01,-1.564042e-01,-4.540856e-02,2.578916e-01,3.205268e-02,-2.235707e-01,2.644792e-01,1.186909e-01,-2.746164e-01,2.682111e-01,2.908742e-01,1.403534e-01,2.977660e-01,2.519022e-01,-2.395549e-01,-8.991107e-02,-8.054841e-02,-3.842753e-02,-2.247802e-01,-1.964911e-01,-3.515338e-02,1.682319e-01,-5.244911e-02,-1.042317e-01,-2.657614e-01,-2.771365e-02,1.141602e-01,9.854259e-02,-2.926111e-01,1.804240e-01,-2.928282e-01,5.758987e-02,-2.464144e-01,-2.645312e-02,3.885387e-02,6.851970e-03,0,0
1.343302e-01,1.132131e-01,2.411111e-01,-8.337848e-03,2.381071e-01,6.598353e-02,-2.000736e-01,1.922877e-01,-2.392597e-01,-1.240894e-01,6.728472e-03,-2.740135e-02,2.693745e-01,9.762954e-02,7.541080e-02,-2.050371e-01,1.542280e-01,1.867836e-01,-1.485941e-02,-2.349462e-01,1.056436e-01,2.814385e-01,-2.276912e-01,-1.541452e-01,7.301681e-02,2.226510e-02,-2.518613e-01,9.626560e-02,-1.741597e-02,2.172074e-01,-2.890400e-01,-2.361699e-01,2.646223e-01,7.847846e-02,-2.459379e-01,-9.653222e-02,2.957577e-02,1.552377e-01,-5.090573e-03,-5.003324e-02,-1.679608e-01,2.910425e-01,4.717196e-02,-2.884860e-01,1,1.629169e+05
-8.746340e-02,2.966918e-01,-2.245739e-01,2.900711e-01,-7.161834e-02,6.401828e-03,2.663312e-01,-4.000906e-02,-2.284217e-02,-5.654564e-02,2.763945e-01,1.123176e-01,-1.936188e-01,-2.429146e-01,4.198606e-02,-1.567754e-01,-2.972662e-02,-2.540474e-01,4.869691e-02,-1.740382e-01,1.476040e-01,1.116172e-01,9.381236e-02,7.423965e-02,6.866626e-02,-4.211484e-02,2.544333e-01,-2.498001e-01,-1.130483e-01,-1.883446e-01,-2.785166e-01,1.595385e-01,2.182927e-01,-1.057767e-02,-2.762541e-01,2.101209e-02,-2.952691e-01,2.058156e-01,-9.685157e-03,-1.548449e-01,2.014373e-01,-5.074747e-03,1.294052e-01,-1.588094e-01,1,1.685667e+05
1.739639e-01,2.645564e-01,-1.478638e-01,1.077614e-01,-1.217888e-02,-1.437976e-01,-2.214399e-01,1.011576e-01,-2.139642e-01,7.174319e-02,1.722348e-01,2.448134e-01,5.488983e-02,2.049440e-01,-2.255034e-01,2.300981e-01,1.810883e-01,-1.048833e-01,-2.226649e-01,9.756892e-02,-2.569990e-01,-1.302042e-01,2.191376e-01,2.737748e-01,2.623439e-01,7.996241e-02,-1.609101e-01,4.613347e-02,-2.499965e-01,1.832595e-01,2.122297e-01,-2.497471e-01,2.380339e-01,-2.040870e-01,-2.786010e-01,1.651987e-01,1.567135e-01,2.599586e-02,2.176605e-01,-9.670666e-02,-5.402127e-02,1.347561e-01,7.298556e-02,-1.530110e-01,1,1.707768e+05
-7.431792e-02,-7.648647e-02,2.648029e-01,-2.860862e-01,1.924507e-02,-2.803507e-03,2.595126e-02,6.538434e-02,-5.260300e-02,1.824053e-01,-2.252512e-01,2.931727e-01,1.856060e-01,-4.415043e-02,-1.847908e-01,-1.678003e-01,-1.165253e-01,-2.059675e-01,-6.315646e-02,2.388410e-01,2.643982e-01,-2.950618e-01,2.224687e-01,-2.636562e-01,-2.488577e-01,-1.988841e-01,8.537518e-02,-2.210381e-01,5.741408e-02,-1.333985e-01,2.192194e-01,2.983601e-01,1.889476e-01,-1.079593e-01,3.996801e-02,1.189659e-01,-1.266715e-01,-1.006476e-01,2.744546e-01,-1.107558e-01,-2.083393e-01,-2.288149e-01,-3.724940e-02,1.467931e-02,0,0
2.846793e-02,-2.421034e-01,-2.302352e-01,2.854297e-01,-5.662533e-02,2.318231e-01,-2.637521e-01,-2.091811e-01,-1.584799e-01,-4.754148e-02,-2.830225e-01,-9.802024e-02,-1.761734e-01,-1.260749e-01,-7.883882e-02,-2.575610e-02,-2.855939e-01,1.968705e-01,2.415135e-01,2.028714e-01,2.557250e-01,4.609743e-02,2.074167e-01,2.842356e-01,-6.314337e-02,1.053993e-01,-1.206716e-01,-2.064139e-01,-8.954433e-02,2.998518e-01,2.162135e-01,1.869278e-01,-1.322615e-01,1.013812e-01,-1.629375e-01,-2.384819e-01,1.454940e-01,2.911223e-01,-1.479722e-01,-3.381234e-02,1.068245e-01,-5.227096e-03,-1.600704e-01,-2.724379e-01,0,0
