loadfactor1,loadfactor2,loadfactor3,loadfactor4,loadfactor5,loadfactor6,loadfactor7,loadfactor8,loadfactor9,loadfactor10,loadfactor11,loadfactor12,loadfactor13,loadfactor14,loadfactor15,loadfactor16,loadfactor17,loadfactor18,loadfactor19,loadfactor20,load_factor_power1,load_factor_power2,load_factor_power3,load_factor_power4,load_factor_power5,load_factor_power6,load_factor_power7,load_factor_power8,load_factor_power9,load_factor_power10,load_factor_power11,load_factor_power12,load_factor_power13,load_factor_power14,load_factor_power15,load_factor_power16,load_factor_power17,load_factor_power18,load_factor_power19,load_factor_power20,load_factor_power21,load_factor_power22,load_factor_power23,load_factor_power24,nodal_pressure1,nodal_pressure2,nodal_pressure3,nodal_pressure4,nodal_pressure5,nodal_pressure6,nodal_pressure7,nodal_pressure8,nodal_pressure9,nodal_pressure10,nodal_pressure11,nodal_pressure12,nodal_pressure13,nodal_pressure14,nodal_pressure15,nodal_pressure16,nodal_pressure17,nodal_pressure18,nodal_pressure19,nodal_pressure20,pipeline_flow1,pipeline_flow2,pipeline_flow3,pipeline_flow4,pipeline_flow5,pipeline_flow6,pipeline_flow7,pipeline_flow8,pipeline_flow9,pipeline_flow10,pipeline_flow11,pipeline_flow12,pipeline_flow13,pipeline_flow14,pipeline_flow15,pipeline_flow16
1.965850e-02,2.110514e-02,8.682931e-02,-8.218280e-04,4.896255e-02,7.609274e-02,-9.516886e-03,2.161590e-02,-6.008443e-02,8.223235e-02,2.333594e-02,-2.478005e-02,4.818417e-03,1.311791e-02,-1.952664e-02,-1.934778e-02,-4.296386e-02,-9.575354e-03,5.040322e-02,-6.614897e-02,3.415771e-03,-5.671327e-02,5.829683e-02,-7.827884e-02,-5.615673e-02,6.343751e-02,-5.969776e-02,1.427780e-02,-1.215205e-02,1.479144e-02,-8.243204e-02,8.204092e-02,9.707251e-02,3.729893e-02,-5.666662e-02,-7.768393e-03,-9.893090e-02,-9.875857e-02,-7.482496e-02,-8.193843e-02,-9.694130e-02,7.113024e-03,1.922562e-02,2.007003e-02,3.165955e+02,3.107861e+02,3.045973e+02,2.865462e+02,2.514911e+02,3.017894e+02,295,2.708218e+02,2.564000e+02,2.488921e+02,2.355372e+02,1.896000e+02,1.833333e+02,220,2.200000e+02,220,1.573070e+02,1.946282e+02,170,1.550580e+02,6.942132e+03,6.942132e+03,6.724161e+03,5.935171e+03,4.206901e+03,4.206901e+03,8.193200e+03,5.667644e+03,3.787813e+03,8.384700e+03,3.020990e+03,6.355222e+03,-9.094947e-13,0,6.244860e+03,4.669255e+03
-4.681170e-03,5.995100e-02,9.511561e-02,-2.564389e-03,-7.689411e-02,-5.541286e-02,-3.551717e-02,6.950412e-02,-4.487077e-03,-9.666827e-02,2.323342e-02,7.179048e-02,6.838399e-02,-9.998411e-02,2.899680e-02,5.753892e-02,-4.126797e-02,-7.551499e-03,-2.267654e-02,5.269631e-02,3.751650e-02,3.826344e-02,8.230413e-02,-6.674471e-02,-5.676221e-02,-4.599120e-02,-9.979984e-02,3.371033e-02,1.459690e-02,7.196457e-02,-7.292265e-02,-6.274003e-02,5.252462e-02,1.492768e-02,5.299541e-02,3.027734e-03,-4.817878e-02,-9.008682e-02,1.823621e-02,-4.251542e-02,-1.018274e-02,2.877733e-03,1.684340e-02,-6.891879e-02,3.084000e+02,3.038419e+02,2.990047e+02,2.851488e+02,2.523979e+02,3.028775e+02,295,2.721052e+02,2.603017e+02,2.551734e+02,2.364652e+02,1.883063e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.524268e+02,1.983130e+02,170,1.507582e+02,6.074323e+03,6.074323e+03,5.856352e+03,5.404830e+03,4.535656e+03,4.535656e+03,8.252143e+03,5.152687e+03,3.161661e+03,8.580949e+03,2.686101e+03,6.876083e+03,-9.094947e-13,0,6.729467e+03,5.263482e+03
-8.617325e-02,-5.569017e-02,5.711711e-02,-7.291144e-02,-4.156725e-02,-6.325993e-03,-3.725510e-02,-1.133640e-03,1.517259e-02,-9.849129e-02,-6.436275e-02,-8.672918e-02,1.313822e-03,-3.884466e-02,3.803202e-03,-6.412897e-02,-5.590655e-02,8.020167e-02,-1.357506e-02,7.269624e-02,3.708018e-02,7.563029e-02,1.545532e-02,7.910860e-02,3.282116e-02,3.424144e-02,4.288263e-02,-6.140460e-02,1.885558e-02,8.656101e-02,-5.671735e-02,3.435243e-02,4.559198e-03,9.328652e-02,8.080432e-02,2.044405e-02,-3.935370e-02,-3.171002e-02,-1.887185e-02,-3.447113e-02,4.081157e-02,-3.692708e-02,6.695123e-02,-6.935004e-02,3.077370e+02,3.034068e+02,2.988150e+02,2.857124e+02,2.520760e+02,3.024912e+02,2.950287e+02,2.723479e+02,2.604000e+02,2.552944e+02,2.364000e+02,1.909564e+02,1.833333e+02,220,220,220,1.510005e+02,1.992084e+02,170,1.499700e+02,5.915120e+03,5.915120e+03,5.697150e+03,5.474879e+03,4.413172e+03,4.413172e+03,8.289253e+03,5.185626e+03,3.155280e+03,8.361005e+03,3.338015e+03,7.017823e+03,-9.094947e-13,0,6.843119e+03,5.363481e+03
-8.464199e-02,-4.305612e-02,-2.826212e-02,-3.830591e-02,-7.022225e-02,4.823024e-02,7.609844e-02,-9.432750e-02,-2.166148e-02,-4.074132e-02,-7.262733e-02,5.305447e-02,9.123176e-02,-8.760659e-02,-8.817136e-02,-4.827124e-03,-3.268320e-02,8.627627e-02,1.756767e-02,3.955686e-02,2.842559e-02,2.226461e-02,-7.135365e-02,-6.270562e-02,-2.564972e-02,1.787442e-02,2.267698e-02,-6.242642e-03,8.555075e-02,-1.247591e-02,-3.819016e-02,-4.993092e-02,-5.688413e-02,-8.000754e-02,9.615150e-02,8.553374e-03,5.966975e-02,8.147084e-02,-9.877725e-02,5.392332e-02,-2.865710e-03,-3.472969e-02,5.275486e-02,1.045168e-02,3.137106e+02,3.084162e+02,3.027850e+02,2.864716e+02,2.518470e+02,3.022164e+02,2.952072e+02,2.712000e+02,2.585824e+02,2.527527e+02,235,1.881866e+02,1.833333e+02,220,220,220,1.522483e+02,1.982709e+02,170,1.512641e+02,6600,6600,6.382030e+03,5.850347e+03,4.276787e+03,4.276787e+03,8.297452e+03,5.314082e+03,3.357405e+03,8.444537e+03,2.652737e+03,6.893967e+03,-9.094947e-13,0,6.724136e+03,5.197784e+03
-4.042338e-02,6.754222e-02,-7.192833e-02,-2.609615e-02,-2.351684e-02,-7.914998e-03,-4.026557e-02,3.279079e-02,-8.343309e-02,-2.739468e-02,3.156297e-02,-8.689010e-02,9.237228e-02,4.029546e-02,-9.369083e-02,-8.171087e-02,4.528296e-02,-2.735425e-02,-2.449081e-02,-6.925853e-02,-2.342941e-02,-7.604001e-02,1.357714e-03,-1.533077e-02,5.936480e-02,8.866247e-02,-1.517567e-02,8.561827e-02,4.604851e-03,-1.416395e-02,3.665991e-02,6.040386e-02,5.112540e-02,-5.496876e-02,-7.882504e-02,2.661975e-02,-8.750098e-02,9.579987e-02,1.509605e-02,-8.631383e-02,5.094821e-02,-2.786106e-02,8.530247e-02,-6.147686e-02,311,3.060550e+02,3.008010e+02,2.856600e+02,2.520673e+02,3.024808e+02,295,2.712300e+02,2.589843e+02,253,235,1.904965e+02,1.833333e+02,220,2.200000e+02,220,1.585005e+02,1.936930e+02,170,1.551612e+02,6.351867e+03,6.351867e+03,6.133897e+03,5.682822e+03,4.418445e+03,4.418445e+03,8.301156e+03,5.237252e+03,3.404119e+03,8.255668e+03,3.233564e+03,6.218815e+03,-9.094947e-13,0,6.116971e+03,4.653707e+03
1.427788e-02,-4.331521e-02,-7.877972e-02,-3.833463e-02,2.904629e-02,-8.113638e-03,9.503102e-02,9.196080e-02,7.578615e-02,4.098887e-02,2.161861e-02,-9.490324e-02,9.384332e-02,7.576612e-02,2.905565e-02,7.103479e-02,6.559637e-02,-4.396896e-02,-3.815537e-02,-7.154771e-02,6.138091e-02,-3.924288e-02,9.855036e-02,-8.963984e-02,-8.246144e-02,-3.749938e-02,5.565416e-02,-9.586051e-02,-5.020940e-02,2.591356e-02,5.966392e-03,-6.984980e-02,4.001898e-02,9.648538e-02,-5.548593e-02,-5.122802e-02,4.373258e-02,-3.154873e-02,-3.325330e-02,7.681431e-02,-1.702186e-02,-8.266156e-02,-1.825169e-02,1.609115e-02,3.125507e+02,3.073264e+02,3.017708e+02,2.856955e+02,2.520902e+02,3.025082e+02,2.950309e+02,2.699223e+02,2.547722e+02,2.477871e+02,235,1.906388e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.587920e+02,1.934589e+02,170,1.552371e+02,6.543705e+03,6.543705e+03,6.325735e+03,5.935033e+03,4.417625e+03,4.417625e+03,8.140000e+03,5.795033e+03,3.643461e+03,8.243882e+03,3.265849e+03,6.184613e+03,-9.094947e-13,0,6.085028e+03,4.642261e+03
1.843942e-02,-5.323251e-02,7.561095e-02,-7.403719e-02,-2.458770e-04,-2.521980e-02,9.800707e-02,3.379033e-02,4.636826e-02,1.185733e-02,-4.747277e-02,4.130410e-03,2.305937e-02,-2.891604e-02,6.096078e-02,-5.377686e-02,1.158173e-02,4.436943e-02,9.946802e-02,4.942274e-02,-6.349907e-02,8.636526e-02,5.011824e-02,-6.704026e-02,-2.162179e-02,2.806898e-02,9.606399e-02,9.001730e-02,5.552576e-04,-2.813033e-03,4.656750e-02,9.452861e-02,-6.771350e-02,-3.712616e-02,-2.065337e-03,-1.086396e-02,-4.457744e-02,5.872673e-02,-3.347692e-02,6.657182e-03,-3.633926e-03,-6.746650e-02,3.583721e-02,-9.013107e-02,3.102101e+02,3.054000e+02,3.002914e+02,2.856000e+02,2.522791e+02,3.027349e+02,2.951175e+02,2.701744e+02,2.558916e+02,2.493267e+02,235,1.889590e+02,1.833333e+02,220,2.200000e+02,220,1.505986e+02,1.996291e+02,170,1.508844e+02,6.257249e+03,6.257249e+03,6.039279e+03,5.869825e+03,4.460360e+03,4.460360e+03,8.171002e+03,5.634237e+03,3.541501e+03,8.382500e+03,2.859782e+03,7.057104e+03,-9.094947e-13,0,6.896316e+03,5.247114e+03
-2.756569e-02,8.606687e-02,-1.429591e-02,-1.294962e-02,-3.728699e-02,2.682948e-02,4.555311e-02,2.449184e-02,-2.356830e-02,8.107424e-02,9.345851e-02,-9.765277e-02,-5.684919e-02,8.155115e-02,-3.917426e-02,6.579711e-02,-4.058068e-02,2.888106e-02,6.584802e-02,-2.096360e-02,-4.784449e-02,-5.142982e-02,3.203537e-03,-4.394820e-03,1.192670e-02,4.957045e-02,-5.209667e-02,1.113695e-02,-8.556000e-02,-1.073803e-02,-8.049490e-02,7.778828e-02,1.325175e-02,-6.047764e-02,-7.297653e-02,4.911516e-02,9.344186e-02,-7.516473e-02,-1.250257e-02,-2.820287e-02,8.133250e-03,7.111112e-02,3.405711e-02,3.062666e-02,3.142458e+02,3.087722e+02,3.029470e+02,2.860346e+02,2.518225e+02,3.021870e+02,295,2.705152e+02,2.557125e+02,2.482000e+02,2.358000e+02,1.909515e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.548712e+02,1.964995e+02,170,1.534971e+02,6.714867e+03,6.714867e+03,6.496897e+03,5.891896e+03,4.330251e+03,4.330251e+03,8.126844e+03,5.736623e+03,3.783760e+03,8.299818e+03,3.336908e+03,6.622119e+03,-9.094947e-13,0,6.493954e+03,4.895182e+03
-9.067862e-02,6.664395e-02,-9.520238e-03,1.155147e-03,9.543849e-02,-4.066966e-02,-3.334099e-02,-2.642817e-02,-9.450025e-02,1.898507e-02,-2.316685e-02,3.466125e-02,-4.899447e-02,6.037205e-03,7.745156e-02,7.929695e-02,3.628112e-02,1.571537e-03,-4.217495e-02,6.591151e-02,-5.700551e-02,-8.532607e-02,-6.342476e-03,6.672534e-02,-8.370306e-02,4.844920e-02,-7.145333e-02,3.471273e-02,-8.369836e-02,-8.028104e-02,-1.967391e-02,-4.447830e-02,-9.560374e-02,3.662348e-02,4.072764e-02,1.293395e-02,1.557082e-02,-9.488570e-02,4.388238e-02,-4.317369e-02,6.923886e-02,6.533482e-02,-3.967535e-02,-2.082611e-02,3.111699e+02,3.061428e+02,3.008000e+02,2.853814e+02,2.523479e+02,3.028175e+02,2.950680e+02,2.709433e+02,2.580029e+02,2.514000e+02,235,1.884709e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.520275e+02,1.986036e+02,170,1.502388e+02,6.406243e+03,6.406243e+03,6.188273e+03,5.681528e+03,4.499031e+03,4.499031e+03,8.265759e+03,5.377447e+03,3.566448e+03,8.421913e+03,2.731277e+03,6.915956e+03,-9.094947e-13,0,6.766295e+03,5.329558e+03
-3.397382e-02,9.367217e-03,-4.744588e-03,-2.425822e-02,-2.829891e-02,5.168479e-02,1.888659e-02,4.009737e-02,-8.799613e-02,1.356849e-02,-3.950233e-02,5.960443e-02,3.399514e-02,-8.633107e-03,-4.601234e-02,-3.383880e-02,-7.310265e-02,6.748956e-02,-1.039250e-02,2.079363e-02,-5.473945e-02,7.107098e-02,3.382663e-02,-9.161701e-02,9.378333e-02,-2.167028e-02,5.255138e-02,5.291308e-02,5.880696e-03,2.164826e-03,7.505172e-02,-8.956602e-02,-7.608893e-02,-7.635940e-02,3.572689e-02,-3.080126e-02,8.207477e-02,6.928032e-02,7.030576e-02,-6.924302e-02,4.741854e-02,-2.550456e-02,-8.272816e-02,3.770594e-02,3.134594e+02,3.081786e+02,3.025621e+02,2.862948e+02,2.516545e+02,3.019854e+02,295,2.714971e+02,2.586135e+02,2.520971e+02,235,1.880859e+02,1.833333e+02,220,2.200000e+02,220,1.539114e+02,1.972205e+02,170,1.519737e+02,6.588789e+03,6.588789e+03,6.370819e+03,5760,4.267890e+03,4.267890e+03,8.334170e+03,5.371497e+03,3.547490e+03,8.452539e+03,2.624715e+03,6.723714e+03,-9.094947e-13,0,6.588379e+03,5.103968e+03
9.204928e-02,4.423155e-03,2.470884e-02,-3.449832e-02,1.684016e-02,-4.952454e-03,-9.123144e-02,3.268844e-02,-8.756178e-03,9.974055e-03,-6.621233e-02,3.095568e-03,-1.450637e-02,4.539768e-02,-4.272079e-02,2.925375e-02,-1.571494e-02,-9.690352e-02,-8.853647e-02,7.513535e-02,-9.238222e-02,-8.286341e-02,-9.592563e-02,-7.936177e-02,9.053479e-02,6.526843e-02,5.196213e-02,4.450606e-02,-9.789445e-02,8.340482e-03,1.484631e-02,-7.725791e-02,-3.066263e-02,7.531225e-02,-8.150115e-02,-7.706567e-02,5.382685e-02,3.068249e-02,-6.888592e-02,3.897357e-02,2.548383e-03,-6.289123e-02,6.454973e-02,-3.623670e-02,3.121054e+02,3.069627e+02,3.014953e+02,2.856977e+02,2.520431e+02,3.024518e+02,295,2.703722e+02,2.567020e+02,2.501831e+02,235,1.889754e+02,1.833333e+02,220,220,220,1.521409e+02,1.984188e+02,170,1.498732e+02,6.487970e+03,6.487970e+03,6270,5.852224e+03,4.409732e+03,4.409732e+03,8.195358e+03,5.517397e+03,3.534909e+03,8.381147e+03,2.864122e+03,6.904670e+03,-9.094947e-13,0,6.742872e+03,5.375677e+03
2.845961e-02,1.220148e-03,-7.628995e-02,2.650169e-02,8.287026e-02,-7.298826e-02,-4.303057e-02,-4.967925e-02,-9.769696e-02,-6.680719e-02,4.986495e-02,-7.734274e-02,-7.699120e-02,9.169806e-02,-9.493826e-02,-9.259687e-02,-7.936839e-02,-1.080065e-03,-4.163799e-02,-6.809847e-02,-2.519333e-02,3.976906e-02,6.615734e-02,-4.055821e-02,-9.006584e-02,-9.708479e-03,-4.941147e-02,9.199654e-03,7.948320e-02,-2.187952e-02,9.028735e-02,-6.810907e-02,3.167849e-02,8.462618e-02,5.283228e-02,-8.265328e-02,7.446097e-02,-9.695979e-02,8.519358e-02,-1.133998e-02,9.005552e-02,-2.938979e-03,1.673756e-02,-9.868913e-02,3.094505e+02,3.046617e+02,2.995759e+02,2.849532e+02,2.525246e+02,3.030295e+02,295,2.716000e+02,2.601539e+02,2.546741e+02,235,1.903277e+02,1.833333e+02,220,2.200000e+02,220,1.586812e+02,1.935470e+02,170,1.551227e+02,6.235948e+03,6.235948e+03,6.017978e+03,5.465254e+03,4.579785e+03,4.579785e+03,8.346899e+03,5.070781e+03,3.266175e+03,8.269647e+03,3.195032e+03,6.197621e+03,-9.094947e-13,0,6.097051e+03,4.659508e+03
-7.827276e-02,3.400328e-02,-1.868961e-02,-7.464993e-03,7.664495e-02,-9.304664e-02,-8.676814e-02,-2.850533e-02,2.398727e-02,-4.708301e-03,-3.123049e-02,-6.805610e-02,4.965962e-02,-7.953424e-02,2.827170e-02,-8.146716e-02,8.855634e-02,8.662553e-02,-5.652705e-02,-9.752549e-02,2.158795e-02,3.859392e-02,-6.095453e-03,-6.832963e-02,5.584202e-02,-3.015188e-02,3.811455e-02,4.672218e-02,5.756867e-02,4.174890e-02,1.425493e-02,4.768399e-02,-2.529420e-02,9.399624e-02,-7.332393e-02,-2.558567e-03,-5.941639e-02,5.913769e-02,-8.333703e-02,8.046774e-02,-9.013111e-02,-9.017513e-02,-7.701812e-02,6.773926e-02,3.096000e+02,3.047393e+02,2.995759e+02,2.847176e+02,2.526749e+02,3.032099e+02,295,2.699643e+02,2.562000e+02,2.498593e+02,235,1.900401e+02,1.831539e+02,220,2.200000e+02,220,160,1.923302e+02,170,1.560877e+02,6.283461e+03,6.283461e+03,6.065491e+03,5.734993e+03,4.632177e+03,4.632177e+03,8.145162e+03,5.531495e+03,3.483521e+03,8.293426e+03,3.167735e+03,6.016213e+03,-9.094947e-13,0,5.927582e+03,4.512373e+03
-7.160609e-02,6.646901e-02,8.372666e-02,-1.107223e-03,-3.251628e-02,-9.062406e-02,6.801338e-02,5.588283e-02,4.558134e-02,5.633759e-02,3.579504e-02,4.423735e-02,8.742382e-02,-2.098132e-02,-7.956562e-02,-5.785367e-02,3.877770e-02,2.306110e-02,-8.425063e-02,4.947330e-03,5.347516e-02,-4.176704e-02,-7.486500e-02,-3.305106e-02,1.500234e-02,-6.455763e-02,7.997402e-02,9.561400e-02,-4.544394e-02,-9.847545e-02,-6.931980e-02,5.227232e-02,-3.763851e-02,3.302169e-03,8.032587e-02,4.245827e-02,2.969876e-02,-2.887661e-02,7.297206e-02,3.216668e-02,8.288556e-03,7.695288e-02,-9.599907e-02,6.182183e-02,3.106329e+02,3.056182e+02,3.002887e+02,2.849111e+02,2.527724e+02,3.033269e+02,2.951500e+02,2.698000e+02,2.546787e+02,2.474816e+02,2.359869e+02,1.886037e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.558249e+02,1.957726e+02,170,1.525622e+02,6.392807e+03,6.392807e+03,6.174837e+03,5.804141e+03,4.623768e+03,4.623768e+03,8.015797e+03,5.788344e+03,3.697182e+03,8.509528e+03,2.766222e+03,6.519489e+03,-9.094947e-13,0,6.398361e+03,5.024737e+03
7.852787e-02,9.971903e-02,8.096385e-02,-5.900211e-02,-4.910748e-02,-2.403306e-02,4.849534e-02,8.522260e-02,5.090428e-02,3.820499e-02,-8.844086e-03,-4.390104e-02,-2.261520e-02,-8.710724e-02,-9.569100e-02,6.864500e-02,5.148867e-03,-2.152052e-03,5.564805e-02,-9.954644e-02,-4.156246e-02,-6.941266e-02,7.245076e-03,-3.562457e-02,-2.594674e-02,-2.451399e-02,-5.766588e-02,-9.783282e-04,-6.974555e-02,2.621750e-02,-3.670076e-02,9.991212e-02,-7.007686e-02,-2.408703e-02,-9.757743e-02,-3.157134e-02,7.172181e-02,-9.484292e-02,-8.732311e-02,-9.386625e-02,9.291654e-02,1.219761e-02,9.575702e-02,5.907926e-02,311,3.060242e+02,3.007368e+02,2.854911e+02,2.521755e+02,3.026106e+02,295,2.698636e+02,2.550288e+02,2.480889e+02,235,1.897539e+02,1.833333e+02,220,2.200000e+02,220,1.587852e+02,1.934641e+02,170,1.561525e+02,6.371699e+03,6.371699e+03,6.153729e+03,5.906191e+03,4.457451e+03,4.457451e+03,8.132579e+03,5.735526e+03,3.633717e+03,8.317056e+03,3.058512e+03,6.185414e+03,-9.094947e-13,0,6.085740e+03,4.502268e+03
-4.716205e-02,3.847969e-02,5.618657e-02,-7.379809e-02,9.104168e-02,4.429782e-02,-6.660285e-02,-2.308692e-02,-6.615767e-02,-8.293566e-02,8.602800e-02,5.927866e-02,-1.210460e-02,-8.653221e-02,4.610593e-02,8.070876e-02,-8.350915e-02,-4.891448e-02,3.214782e-02,-5.317859e-02,5.972497e-02,-5.063935e-02,7.975339e-02,-6.656605e-03,-4.706688e-02,7.449405e-02,8.218730e-02,-7.251372e-02,-5.608308e-02,8.000587e-02,3.305730e-02,8.454326e-02,2.091018e-02,8.461985e-02,1.928908e-02,-1.954147e-02,-5.707199e-02,3.951593e-02,-2.377283e-03,-3.844439e-02,-7.046732e-02,-7.414561e-02,8.732372e-02,-9.590821e-02,3.090865e+02,3.046000e+02,2.998401e+02,2.862183e+02,2.517042e+02,3.020450e+02,295,2.728967e+02,2.614767e+02,2.562147e+02,2.360526e+02,1.883835e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.569543e+02,1.949082e+02,170,1.546176e+02,6.033829e+03,6.033829e+03,5.815859e+03,5.471280e+03,4.286432e+03,4.286432e+03,8.393871e+03,5.077410e+03,3.209725e+03,8.533626e+03,2.707593e+03,6.395179e+03,-9.094947e-13,0,6.282329e+03,4.734107e+03
3.379208e-03,-6.958876e-03,4.535152e-02,8.856756e-02,5.391603e-02,-4.919885e-02,-8.802585e-02,6.988555e-02,7.794832e-02,-6.332471e-02,7.868697e-03,9.253392e-02,4.297722e-02,1.147516e-02,-6.988606e-02,-4.452740e-02,8.143014e-02,2.847809e-02,3.844474e-02,-3.683789e-02,-7.541687e-02,1.766165e-02,5.956924e-02,-1.981621e-02,-4.252329e-02,-5.208144e-02,8.054008e-02,1.466218e-02,-8.628052e-02,4.334805e-02,5.627286e-02,-6.466600e-02,-5.517301e-02,-1.748509e-02,-2.450428e-02,8.388453e-02,-4.636033e-02,4.416636e-02,-4.519449e-02,-8.009100e-02,8.728801e-02,9.750863e-02,7.317792e-02,1.232591e-02,3.144988e+02,3.088448e+02,3.028239e+02,2.852980e+02,2.524167e+02,3.029000e+02,2.950778e+02,2.708311e+02,2.576028e+02,2.520261e+02,235,1.875921e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.560679e+02,1.955875e+02,170,1.540559e+02,6.826810e+03,6.826810e+03,6.608840e+03,5.686182e+03,4.520180e+03,4.520180e+03,8.251922e+03,5.434260e+03,3.278364e+03,8.491731e+03,2.482794e+03,6.492834e+03,-9.094947e-13,0,6.373478e+03,4.815811e+03
3.071524e-02,-6.678638e-02,-8.693407e-02,-8.470322e-02,-1.865786e-02,-3.080413e-02,-6.712884e-02,9.985193e-02,5.970128e-02,-2.054700e-02,5.687579e-02,5.187161e-02,-5.537417e-02,-5.306537e-03,-1.544963e-02,6.836951e-02,-9.604978e-02,-9.328359e-02,5.605206e-02,4.060763e-02,6.974882e-02,-4.385484e-02,-4.809085e-02,6.744113e-03,6.295532e-02,-2.737814e-02,-1.176113e-02,-5.149940e-02,-1.664678e-03,1.586041e-02,8.629248e-02,-5.018682e-02,-8.377794e-02,-9.905161e-02,5.995840e-02,-2.728323e-02,1.722008e-02,-5.749713e-02,2.259526e-02,9.928209e-02,-6.492042e-02,-7.581750e-02,-9.146884e-02,7.915190e-02,3.084000e+02,3.039159e+02,2.991585e+02,2.855439e+02,2.523195e+02,3.027834e+02,2.951206e+02,2.709915e+02,2.572000e+02,2.510861e+02,2.360632e+02,1.885034e+02,1.833333e+02,220,2.200000e+02,220,1.518004e+02,1.987677e+02,170,1.512237e+02,6.025534e+03,6.025534e+03,5.807564e+03,5.705127e+03,4.474047e+03,4.474047e+03,8.157639e+03,5.547488e+03,3.428085e+03,8.525134e+03,2.739840e+03,6.938545e+03,-9.094947e-13,0,6.787116e+03,5.203038e+03
7.084228e-02,3.556628e-02,-1.537961e-02,-8.437339e-03,-8.046778e-02,-2.290629e-02,5.084421e-02,-6.530703e-02,-3.213747e-02,-9.983995e-02,-9.083907e-02,2.741431e-02,7.591691e-02,3.723959e-02,7.395515e-02,7.750991e-02,5.359616e-02,2.738081e-02,2.114622e-02,2.183194e-03,6.266327e-02,-2.977307e-02,-8.123199e-02,-2.833401e-02,-1.027392e-02,9.335850e-02,-3.923762e-02,-7.207691e-02,7.114119e-02,-4.496814e-02,5.784416e-02,-4.373289e-02,2.915024e-02,-3.952202e-02,2.404579e-02,-4.441155e-02,1.958795e-04,4.880061e-02,4.088113e-02,3.429558e-02,4.384249e-02,2.089126e-02,4.966988e-02,-6.795565e-02,3.097772e+02,3.050352e+02,300,2.855310e+02,2.521894e+02,3.026272e+02,2.950267e+02,2.720908e+02,2.605944e+02,2.555081e+02,2.350442e+02,1.886000e+02,1.833333e+02,220,2.200000e+02,220,1.542123e+02,1.968688e+02,170,1.526627e+02,6.209272e+03,6.209272e+03,5.991302e+03,5.488111e+03,4.454623e+03,4.454623e+03,8.401826e+03,5.086285e+03,3.150560e+03,8.416014e+03,2.765235e+03,6.691993e+03,-9.094947e-13,0,6.542635e+03,5.010916e+03
4.729034e-02,-3.343151e-02,2.043954e-03,1.126226e-02,3.036522e-02,4.087658e-02,7.952548e-02,2.260919e-02,-5.528038e-02,5.398782e-02,-2.399160e-02,-4.058685e-02,3.586592e-02,-3.380019e-03,9.787746e-02,9.613158e-02,5.586039e-02,-4.576654e-02,-6.998505e-02,-2.529864e-02,3.644917e-02,7.991388e-02,2.536039e-02,-4.182217e-04,7.916658e-03,7.290169e-02,5.168985e-02,-2.489052e-02,-9.963292e-02,2.945444e-02,-5.233904e-02,4.909985e-02,-6.535610e-03,-1.218778e-02,4.147866e-02,-4.622056e-02,4.610290e-02,1.431971e-02,7.437432e-02,-5.861410e-02,5.619968e-02,-4.171126e-02,-3.143416e-02,7.432377e-03,3.148984e+02,3.093362e+02,3.034151e+02,2.862000e+02,2.517410e+02,3.020892e+02,2.950168e+02,2.712000e+02,2.572611e+02,2.501700e+02,2.357373e+02,1.899326e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.570845e+02,1.948051e+02,170,1.536499e+02,6.776021e+03,6.776021e+03,6.558051e+03,5.796810e+03,4.295071e+03,4.295071e+03,8.218413e+03,5.578397e+03,3.688957e+03,8.377755e+03,3.100983e+03,6.380437e+03,-9.094947e-13,0,6.268529e+03,4.873507e+03
-9.360818e-02,-7.574917e-02,6.520578e-02,-8.437413e-02,-6.032386e-03,-8.911429e-04,4.832773e-02,-2.943378e-02,3.528139e-02,3.872255e-02,-6.530098e-02,-8.716116e-02,5.929272e-02,7.454758e-03,1.086991e-02,-3.214050e-02,6.131460e-02,-7.260020e-02,-2.906541e-02,9.341537e-02,7.579007e-02,7.277403e-03,8.202303e-02,-9.904541e-02,-3.005561e-02,7.530966e-02,3.559836e-02,-7.176705e-02,-8.237641e-02,-3.217765e-03,9.423391e-02,-9.141434e-02,-4.177832e-02,-4.048256e-02,7.511146e-02,9.440608e-02,-8.176501e-02,2.893745e-02,-9.406816e-02,4.276919e-02,3.644567e-02,-6.924114e-02,-8.017735e-02,-1.159066e-02,3.106000e+02,3.057637e+02,3.006270e+02,2.858504e+02,2.521000e+02,3.025199e+02,2.951049e+02,2.703771e+02,2.557275e+02,2.488000e+02,2.355222e+02,1.906737e+02,1.833333e+02,220,2.200000e+02,2.200000e+02,1.502917e+02,1.998470e+02,170,1.491340e+02,6.277985e+03,6.277985e+03,6.060014e+03,5.881352e+03,4.399467e+03,4.399467e+03,8.140000e+03,5.706092e+03,3.635529e+03,8.294399e+03,3.273785e+03,7.086648e+03,-9.094947e-13,0,6.923479e+03,5.467077e+03
