loadfactor1,loadfactor2,loadfactor3,loadfactor4,loadfactor5,loadfactor6,loadfactor7,loadfactor8,loadfactor9,loadfactor10,loadfactor11,loadfactor12,loadfactor13,loadfactor14,loadfactor15,loadfactor16,loadfactor17,loadfactor18,loadfactor19,loadfactor20,load_factor_power1,load_factor_power2,load_factor_power3,load_factor_power4,load_factor_power5,load_factor_power6,load_factor_power7,load_factor_power8,load_factor_power9,load_factor_power10,load_factor_power11,load_factor_power12,load_factor_power13,load_factor_power14,load_factor_power15,load_factor_power16,load_factor_power17,load_factor_power18,load_factor_power19,load_factor_power20,load_factor_power21,load_factor_power22,load_factor_power23,load_factor_power24,optimal_solution,source_generation1,source_generation2,source_generation3,source_generation4,source_generation5,power_generation1,power_generation2,power_generation3,power_generation4,power_generation5,power_generation6,power_generation7,power_generation8,power_generation9,power_generation10
2.625574e-02,2.769358e-03,3.376426e-03,-8.854085e-02,-4.966542e-02,-4.322729e-02,-5.894937e-02,-4.770788e-02,6.276877e-02,-6.015003e-02,7.159693e-02,7.743108e-02,9.700919e-02,-8.410937e-02,7.796499e-02,1.197647e-02,2.515789e-02,-4.285062e-02,8.378612e-02,6.389844e-02,9.378369e-02,6.229806e-02,1.600509e-02,-7.206568e-02,1.712030e-03,-9.945297e-02,4.450310e-02,5.457910e-02,8.075097e-02,-5.337111e-02,6.095326e-02,4.696893e-02,5.108329e-02,3.255541e-02,-5.347967e-02,-4.739715e-02,-1.310900e-02,-3.791268e-02,-1.105667e-02,-6.733594e-02,6.421286e-02,-3.826671e-02,8.121408e-02,9.779469e-02,1.664247e+05,5.928138e+03,8000,8000,1.645256e+03,4.530987e+03,4.444444e-02,2.133333e-02,3.067866e-02,4.344444e-02,5.814704e-03,6.111111e-03,1.111111e-02,2.541597e-02,5.555556e-02,0
6.606365e-02,7.001594e-02,-6.793556e-02,6.240844e-02,3.421582e-02,-3.624255e-02,1.752809e-03,-6.630981e-03,-2.504404e-02,2.203074e-02,4.791451e-02,7.157556e-02,-2.205022e-02,7.716210e-02,9.112116e-02,-3.957083e-02,-7.810010e-03,-1.920322e-02,-4.917516e-02,-4.289731e-02,-7.118377e-02,8.554243e-02,5.940980e-02,7.197632e-02,1.727107e-02,1.865257e-02,-6.422851e-02,8.190244e-02,9.217234e-02,-7.965223e-02,8.461839e-02,9.782398e-02,3.487267e-02,9.191722e-02,5.720441e-02,2.996348e-02,9.559208e-02,-4.059617e-02,-1.987406e-02,4.975387e-02,1.551398e-02,3.134444e-02,-7.098164e-02,4.156994e-02,1.695630e+05,6.802231e+03,8.000000e+03,7.979464e+03,1.627854e+03,3.746336e+03,4.444444e-02,2.133333e-02,2.950919e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,3.289148e-02,5.555556e-02,0
5.068265e-02,-4.945524e-02,3.913352e-02,-5.765738e-02,3.665533e-02,-6.949626e-02,7.984400e-02,3.692990e-03,2.517206e-02,-7.281113e-02,8.724471e-02,3.541292e-02,1.858736e-02,8.760640e-02,5.115916e-02,7.741035e-02,-1.501341e-02,5.797376e-02,9.613140e-03,1.437371e-02,4.027988e-02,-3.098726e-03,-2.029312e-02,-9.766345e-02,5.658500e-02,-1.244128e-02,-9.620817e-02,-5.991007e-02,-7.700002e-02,1.494190e-02,-8.038802e-02,-3.907957e-02,3.526171e-02,-7.653549e-02,-7.802698e-02,-8.855252e-02,9.709070e-02,-1.528676e-02,-4.333483e-02,-1.645607e-03,-2.050485e-02,5.062348e-02,7.405018e-02,7.714529e-02,1.617204e+05,5.958639e+03,8000,7.963153e+03,1.528360e+03,3.993392e+03,4.444444e-02,2.133333e-02,2.916523e-02,4.344444e-02,5.555556e-03,1.504685e-02,1.111111e-02,1.111111e-02,5.555556e-02,0
-5.539986e-02,9.160789e-02,3.488198e-02,-5.020212e-02,5.370561e-02,1.265409e-02,2.246067e-02,7.779130e-02,-9.403837e-03,4.341805e-02,-2.763367e-02,8.359334e-02,7.094227e-02,8.784372e-02,-5.398524e-02,-9.643831e-02,-5.720697e-02,-2.493459e-02,1.895196e-02,-8.105045e-02,6.373540e-02,6.692412e-02,-2.642452e-02,-5.175523e-02,-6.046355e-02,-9.396149e-02,1.250894e-02,3.930692e-02,1.247982e-02,6.943569e-02,-1.123347e-03,6.514017e-02,4.419142e-02,-8.172560e-02,-5.683227e-02,2.357246e-02,-7.791791e-02,9.376642e-02,6.967647e-02,1.084222e-02,-1.559298e-02,3.702023e-02,-2.669200e-03,7.002194e-02,1.675816e+05,6.519973e+03,8000,7.853156e+03,1.739446e+03,3.678897e+03,4.438671e-02,2.133333e-02,3.033454e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.980060e-02,5.555556e-02,0
-8.744633e-02,7.037196e-02,-6.456410e-02,-3.681744e-02,4.663434e-02,-5.331127e-02,-5.846498e-04,4.176866e-02,9.182088e-02,-2.534784e-02,8.293044e-02,1.568834e-02,3.199718e-02,9.144451e-02,3.847277e-02,-6.301969e-02,-4.966456e-03,-4.539481e-02,1.847139e-02,-2.287232e-02,-5.154076e-03,-2.092201e-02,-4.570599e-02,-1.777564e-02,-9.905093e-02,-5.112189e-02,-2.856424e-02,-7.396140e-02,-3.038354e-02,6.237314e-02,-8.544310e-02,3.552564e-02,8.780855e-02,1.128443e-02,-6.868608e-02,4.414136e-02,2.902852e-02,-2.571346e-02,-3.323447e-03,8.448663e-02,6.928200e-02,9.877736e-02,2.001473e-02,-8.440540e-02,1.646377e+05,6.409225e+03,8000,7.840856e+03,1.618860e+03,3.724168e+03,4.444444e-02,2.133333e-02,2.989278e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.478378e-02,5.555556e-02,0
4.412833e-02,-1.109691e-02,1.084188e-02,6.003284e-04,1.059982e-02,-4.441654e-03,-7.891416e-02,2.663321e-02,2.689239e-02,-2.369646e-02,3.363104e-02,1.519577e-03,9.490601e-02,6.537168e-02,9.583846e-02,9.119531e-02,-2.500599e-02,-8.143464e-02,-9.634217e-02,8.178448e-02,5.105196e-02,-8.625286e-02,-5.823097e-02,-5.365894e-02,4.372108e-02,1.124478e-03,1.595161e-03,-3.313824e-02,2.750826e-02,7.521717e-02,4.034894e-02,-1.381181e-03,-6.051695e-02,2.466692e-02,-7.706274e-02,-3.711915e-03,-4.139061e-02,8.237849e-02,2.984099e-02,7.114204e-02,-5.745010e-02,-8.657107e-02,6.738330e-02,1.013414e-02,1.670205e+05,6.553014e+03,8000,8000,1.482567e+03,4.043262e+03,4.444444e-02,2.133333e-02,3.021716e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.718024e-02,5.555556e-02,0
9.454643e-03,-9.570337e-02,8.225942e-02,7.235647e-02,-6.761981e-02,1.749054e-02,5.840491e-02,-6.543130e-02,2.576247e-03,7.542143e-02,3.362069e-02,4.154280e-02,-6.772245e-02,-9.943395e-02,-9.886787e-02,3.804253e-02,-7.593283e-02,-8.533624e-03,2.612768e-02,9.088723e-02,6.002897e-02,5.831154e-02,-9.396429e-02,8.614923e-02,-6.894719e-02,-7.955320e-02,-4.512883e-02,-7.365957e-02,9.580057e-02,-4.476470e-02,-6.947185e-02,2.464611e-02,-1.161096e-02,1.283203e-02,-2.835949e-03,-2.656698e-02,5.838201e-02,9.125677e-02,-4.473528e-02,-2.096813e-02,-1.073853e-02,5.828515e-03,-1.193184e-02,9.497579e-02,1.693916e+05,7.125752e+03,8000,8000,1.719163e+03,4.415139e+03,4.444444e-02,2.133333e-02,2.971461e-02,4.344444e-02,5.555556e-03,1.722222e-02,1.111111e-02,1.529432e-02,5.555556e-02,0
-4.806619e-02,-4.304613e-02,1.400937e-02,2.233411e-02,-6.542211e-02,-9.025541e-02,-7.279994e-02,-3.205561e-02,3.125735e-02,-4.308105e-02,3.597467e-02,1.235653e-04,-1.165969e-03,-8.386860e-03,-8.943138e-02,-4.571536e-03,8.413297e-02,5.733528e-02,-7.799073e-02,-3.724215e-02,-4.044687e-02,9.326202e-02,-2.281048e-02,3.050512e-02,4.755505e-02,8.739239e-02,8.146462e-02,-5.993950e-02,1.283880e-02,-8.340597e-04,-7.014049e-02,4.628709e-02,-5.313813e-02,-6.178125e-02,-7.225680e-02,-4.194524e-02,-3.749879e-02,-9.995038e-02,-3.082118e-02,9.207329e-02,1.785370e-02,7.769732e-02,-4.863799e-02,-9.996210e-02,1.626156e+05,6.466649e+03,8000,7.791731e+03,1.613813e+03,3.423945e+03,4.444444e-02,2.133333e-02,3.107620e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.066304e-02,5.555556e-02,0
8.779713e-04,-4.240828e-02,-1.336302e-02,6.981810e-02,-5.254232e-03,-2.692030e-02,-2.852826e-02,-6.117502e-02,-9.206893e-02,-6.896947e-02,-3.180011e-02,-1.306552e-02,4.298676e-03,-1.986926e-02,5.785988e-02,-2.770366e-02,5.686942e-03,-1.621727e-02,-9.146717e-02,6.522968e-02,7.515463e-02,-5.163146e-02,-4.167470e-02,-1.799023e-02,3.332751e-02,-7.047382e-02,1.863033e-03,-7.466706e-02,6.395354e-02,1.582623e-02,8.838541e-02,-3.963711e-02,-3.670651e-02,4.348684e-02,-6.003061e-02,7.081930e-02,-2.046481e-02,-5.626746e-02,-3.707855e-02,9.110801e-02,3.154261e-02,2.853431e-02,9.683827e-02,-5.738567e-02,1.646769e+05,6.538410e+03,8000,7.997796e+03,1.433607e+03,3.838269e+03,4.441379e-02,2.133333e-02,3.022004e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.340906e-02,5.555556e-02,0
-1.494146e-02,-5.421746e-02,-3.265881e-02,-2.245909e-02,7.607830e-02,-4.090952e-02,7.664661e-03,7.586824e-02,-7.742149e-02,7.586049e-02,7.037122e-02,5.360485e-02,7.929702e-02,-3.640556e-02,-6.520450e-02,-5.887676e-02,5.727123e-02,-1.117373e-02,-1.203151e-02,-6.702947e-02,-9.903661e-02,-5.188049e-02,-1.472892e-02,8.816533e-02,-6.120964e-02,-1.900528e-02,-5.838485e-02,-9.089351e-02,2.726557e-03,-6.027088e-02,-2.121870e-03,7.375664e-03,-6.873735e-03,3.973546e-02,-1.952292e-02,-3.148865e-02,-5.080493e-02,-4.524228e-02,-3.188006e-02,1.686836e-03,5.247962e-02,9.383769e-02,-5.217082e-02,1.188927e-02,1.628006e+05,6.443900e+03,8000,7.938969e+03,1.652191e+03,3.600201e+03,4.444444e-02,2.133333e-02,2.957204e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.071092e-02,5.555556e-02,0
9.709332e-02,-2.865536e-02,5.387329e-03,8.886549e-02,-1.963987e-02,-2.330094e-02,3.991007e-02,-6.164382e-02,-9.834769e-02,6.515510e-02,3.491598e-02,-6.187878e-02,-8.916103e-02,3.968351e-02,-3.750954e-02,1.587227e-02,-1.246887e-02,8.384450e-02,2.013916e-02,-3.947471e-03,9.994665e-02,-2.825357e-02,-7.430123e-02,8.527085e-02,-4.162816e-02,-6.700565e-02,-6.815830e-02,-3.630578e-02,9.863319e-02,6.586291e-02,9.446252e-02,8.927116e-02,-3.768726e-02,2.607478e-02,3.766536e-02,3.172558e-02,8.975152e-02,6.408510e-02,-9.159637e-04,7.834965e-02,6.988986e-02,3.059738e-02,-1.231376e-02,-4.269198e-02,1.683031e+05,6.878455e+03,8000,8000,1.630183e+03,3.402284e+03,4.444444e-02,2.133333e-02,2.946692e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,3.132304e-02,5.555556e-02,0
2.664794e-02,-4.788433e-02,2.400794e-02,-7.280682e-02,8.106343e-02,3.391662e-02,-3.900208e-02,-5.558585e-02,-5.361350e-02,4.723048e-03,3.725221e-02,2.178578e-02,5.567509e-02,-8.878379e-02,6.453912e-02,-1.604347e-02,1.587725e-02,7.319746e-02,-4.869536e-02,8.607843e-03,-4.830749e-02,1.735898e-02,4.294072e-02,-7.321935e-02,1.899260e-02,-8.618482e-02,6.902337e-02,5.555246e-02,6.175938e-02,8.053822e-02,-4.992817e-02,5.330772e-02,-4.547713e-02,7.388656e-02,2.856455e-02,-9.853638e-02,9.929946e-02,4.684839e-02,-2.575536e-02,4.631912e-02,1.633888e-02,-3.383724e-02,-6.428411e-02,-6.352159e-02,1.674375e+05,6.320742e+03,8000,7.968815e+03,1.462233e+03,3.810760e+03,4.444444e-02,2.133333e-02,3.094238e-02,4.344444e-02,6.128279e-03,6.111111e-03,1.111111e-02,2.975965e-02,5.555556e-02,0
-7.567032e-02,8.968758e-02,-6.086799e-02,-1.851819e-02,7.210750e-02,-2.711158e-02,3.636768e-02,9.782303e-02,-1.713133e-02,-8.540810e-02,-9.898320e-02,5.798490e-02,8.959203e-02,7.636564e-02,-3.088429e-02,-8.023866e-02,-8.036507e-02,4.825001e-02,-7.972542e-02,4.698183e-02,-8.049201e-02,-4.341426e-02,-4.535151e-02,8.684221e-02,-9.515419e-02,-2.147823e-02,7.362781e-02,-4.243075e-02,-4.291013e-02,5.464505e-02,5.742598e-02,5.280538e-02,2.862625e-03,9.923011e-02,-3.364576e-02,-3.270143e-02,7.134776e-03,-3.636175e-02,7.887854e-02,7.917301e-02,6.228522e-02,2.819987e-02,3.370471e-02,5.976189e-02,1.659451e+05,6.341041e+03,7.997302e+03,7.908661e+03,1.404078e+03,4.121187e+03,4.444444e-02,2.133333e-02,3.099191e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.583333e-02,5.555556e-02,0
-3.204107e-03,1.425167e-02,2.394029e-02,6.826685e-02,6.318587e-02,-9.480913e-02,4.911606e-02,8.875057e-02,-8.969131e-02,9.832690e-02,-7.735066e-02,8.673225e-02,-4.007180e-02,-8.648531e-02,7.681664e-02,5.127071e-02,-7.214092e-02,-4.162414e-02,3.777603e-02,-6.518572e-02,-3.236578e-02,3.755317e-02,-9.047081e-02,6.945320e-02,-3.536921e-02,5.486552e-02,-5.806616e-02,5.985529e-02,-2.964605e-02,-5.105838e-02,3.550656e-02,5.727768e-02,-9.257519e-02,4.080937e-02,-8.908438e-02,2.370391e-02,4.538561e-02,9.046935e-02,2.818538e-02,1.109210e-02,-5.007617e-02,-7.485593e-02,6.573695e-02,-2.409373e-02,1.664609e+05,6.705802e+03,8000,8000,1.736379e+03,3.832194e+03,4.418722e-02,2.133333e-02,2.957547e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.553029e-02,5.555556e-02,0
-9.406233e-02,8.850993e-03,5.821139e-02,1.429295e-02,-3.521126e-02,3.538849e-02,6.619099e-02,-7.674565e-02,6.664044e-02,-2.233043e-03,-5.933774e-02,-5.314407e-02,4.195776e-02,9.870608e-02,-5.656927e-02,-3.970913e-03,7.511115e-02,-8.720356e-02,-2.135877e-02,6.483157e-04,-1.585823e-02,-8.806767e-02,1.103891e-02,6.067336e-02,-5.541695e-02,-9.757884e-02,-4.016178e-03,-3.975404e-02,8.414259e-02,7.935915e-02,5.827249e-02,2.496977e-02,-3.511716e-02,2.544536e-02,1.818840e-03,-3.977336e-02,6.001134e-02,9.398983e-03,-3.876872e-02,-3.579059e-02,2.360879e-02,5.514506e-02,7.190562e-02,5.803148e-02,1.656291e+05,6.847348e+03,8000,8000,1.435751e+03,3.501442e+03,4.444444e-02,2.133333e-02,3.015680e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.547469e-02,5.555556e-02,0
4.500174e-02,1.675416e-02,8.892376e-02,6.671642e-02,4.728930e-02,4.529191e-02,7.104329e-02,3.805689e-02,-4.870369e-02,6.771707e-04,4.826545e-02,-6.161383e-03,-9.058703e-04,-2.295830e-02,1.800508e-02,1.502362e-02,1.968168e-02,8.459535e-02,-7.243365e-02,-4.984249e-02,-3.753692e-02,4.596952e-02,8.890150e-02,4.114065e-03,-6.697793e-02,8.561676e-03,-9.910099e-02,-8.642566e-02,-2.772752e-02,6.867838e-02,-8.970495e-02,8.393904e-02,-9.774223e-02,7.362282e-02,1.824659e-02,6.796882e-03,-4.694537e-02,4.555692e-02,-4.022954e-02,3.698809e-02,-3.585879e-02,-8.184459e-02,-9.796468e-02,-1.562008e-02,1.662675e+05,7.058692e+03,8000,7.918597e+03,1.437045e+03,3.342976e+03,4.444444e-02,2.133333e-02,2.913411e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.790465e-02,5.555556e-02,0
-9.110547e-02,-8.744142e-02,-1.918994e-02,-8.372974e-02,2.383603e-02,5.344595e-02,7.515029e-02,1.116563e-02,4.019790e-02,-4.610289e-02,4.030369e-02,8.740948e-02,-9.308184e-02,-6.483525e-02,2.157066e-02,6.551575e-03,-5.792604e-02,6.236577e-02,-7.480262e-02,-2.342366e-02,-2.455036e-02,-3.360168e-02,-6.997001e-02,8.982914e-02,-3.824738e-02,-3.970102e-03,-4.402328e-02,9.868774e-03,8.433566e-02,5.809865e-02,2.776561e-02,-6.035795e-02,5.369910e-02,3.452175e-03,-3.463375e-02,5.122124e-02,-7.493057e-02,-5.415412e-02,-2.577609e-02,6.155662e-02,-1.292675e-02,8.520070e-02,8.627288e-02,7.149832e-02,1.658896e+05,6.263934e+03,8000,8000,1.584348e+03,3.843004e+03,4.444444e-02,2.133333e-02,2.972651e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.726435e-02,5.555556e-02,0
-4.034915e-02,-5.233913e-03,-8.264402e-02,-4.944888e-03,6.122952e-02,6.997871e-02,-5.157905e-02,-5.858010e-02,-7.101935e-02,4.432902e-02,-3.397956e-02,1.875207e-04,1.927610e-02,-6.125348e-02,-2.926269e-02,-4.709148e-02,6.134678e-02,-4.957493e-02,-6.164878e-02,-7.969896e-02,-2.386505e-02,-1.532779e-02,-8.033456e-02,7.046936e-02,-7.467416e-02,-8.209524e-02,7.120891e-02,-7.371978e-02,-1.561840e-02,1.899039e-02,7.321718e-02,6.148502e-02,8.150285e-02,1.546324e-02,-3.175731e-02,3.078861e-02,-4.485002e-02,-9.744338e-02,-7.318349e-02,-7.433772e-02,5.957996e-02,6.363301e-02,-4.986119e-02,5.340839e-02,1.627095e+05,6.806120e+03,8000,8000,1.428314e+03,3.227269e+03,4.444444e-02,2.133333e-02,3.096589e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,1.989458e-02,5.555556e-02,0
-7.607848e-03,7.437631e-02,9.185139e-02,-8.912240e-02,6.854260e-02,-3.601801e-02,8.577111e-03,9.325493e-02,-3.702303e-02,-7.942943e-02,4.809678e-02,5.400356e-02,1.086107e-02,-6.106646e-02,9.634068e-02,-3.051797e-02,4.047642e-02,7.800492e-02,-8.293866e-02,-3.662596e-02,-6.829609e-02,9.416711e-02,-3.110443e-02,-9.960662e-02,8.501377e-02,5.547913e-02,8.111215e-02,-8.959830e-02,-8.162979e-02,-4.704879e-03,2.765946e-02,-7.536512e-02,-8.185772e-03,7.254516e-02,3.516962e-02,2.995173e-02,8.934659e-02,5.634474e-02,7.190841e-02,-8.130582e-02,9.195844e-03,-7.442544e-03,2.732942e-03,-2.618834e-03,1.649837e+05,5.800000e+03,8000,8000,1.463332e+03,3.642003e+03,4.444444e-02,2.133333e-02,3.107241e-02,4.344444e-02,5.628687e-03,1.722222e-02,1.111111e-02,1.717416e-02,5.555556e-02,0
9.663369e-02,-5.346665e-02,5.524737e-02,7.761643e-02,7.555360e-02,1.608666e-02,3.903945e-02,7.440459e-02,-5.230221e-02,7.238475e-02,-3.286942e-02,7.794287e-02,-3.697280e-02,3.469147e-02,8.383225e-03,-8.457159e-02,-7.873805e-02,-3.569210e-02,-7.076592e-02,9.647546e-02,7.315133e-02,8.108649e-02,4.147513e-02,-1.040669e-03,3.335388e-02,9.954234e-02,-2.690067e-02,-6.780888e-02,6.386023e-02,8.151658e-02,-9.587706e-02,-2.217399e-02,9.413653e-03,7.854220e-02,-4.262496e-02,4.496901e-02,4.282037e-02,6.174109e-02,7.527648e-02,3.496961e-02,9.622977e-02,9.317413e-03,1.094164e-02,9.192285e-02,1.734629e+05,7.108160e+03,8000,8000,1.655851e+03,4.470717e+03,4.444444e-02,2.133333e-02,2.991067e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,3.543473e-02,5.555556e-02,0
-9.739248e-02,3.195180e-02,2.258013e-02,-9.702664e-02,-2.554000e-04,-5.459251e-02,-3.354734e-02,9.996684e-02,8.391416e-02,-9.290660e-02,-8.096108e-02,8.358172e-02,5.631980e-02,8.804226e-02,3.653436e-03,8.720011e-02,-1.476425e-02,-6.207556e-02,6.967322e-02,2.944533e-02,-7.146355e-02,4.153471e-02,-2.156708e-02,-5.313472e-02,7.933379e-02,-4.489200e-02,-4.871730e-02,-7.747353e-02,3.513254e-02,3.240155e-02,5.113459e-02,-8.560819e-02,-4.733733e-02,4.901417e-02,9.984965e-02,7.628935e-02,-4.124521e-02,-8.270908e-02,-7.233865e-02,9.834263e-02,6.349735e-02,-3.572596e-02,-3.098945e-02,-2.755704e-03,1.654815e+05,5800,7.999282e+03,8.000000e+03,1.622987e+03,4.352713e+03,4.444444e-02,2.133333e-02,2.967602e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.626983e-02,5.555556e-02,0
-8.926805e-03,-8.675808e-02,-3.900038e-02,4.417559e-03,7.056855e-02,8.779045e-02,-1.606705e-02,5.233543e-02,-2.515317e-02,1.589214e-03,-5.328069e-02,-2.319981e-02,7.448959e-02,4.988947e-03,6.876548e-02,-8.089537e-02,9.485622e-02,-9.723496e-02,4.561174e-02,-7.101266e-02,-9.254654e-02,-1.254441e-02,7.907912e-03,3.562275e-02,6.691442e-02,-8.430238e-02,1.259864e-02,-9.884075e-02,4.950897e-02,3.719054e-02,-3.002099e-02,-8.474594e-02,-7.392444e-02,8.992870e-02,2.185065e-02,5.784037e-03,-7.877551e-02,-7.158574e-02,5.381246e-02,7.145141e-04,-9.078403e-02,4.019828e-02,8.594198e-02,4.951346e-02,1.648814e+05,6.968316e+03,8000,7.852530e+03,1.415248e+03,3.348427e+03,4.444444e-02,2.133333e-02,3.033551e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.465870e-02,5.555556e-02,0
9.827411e-02,-7.416250e-02,5.277096e-02,-7.638814e-02,-9.230505e-02,-8.974066e-02,1.893077e-02,4.384052e-02,-8.873342e-02,-5.749369e-02,-7.537977e-02,-6.522973e-02,1.693325e-02,-5.043425e-02,7.605154e-02,-7.386672e-02,-3.873638e-02,8.413547e-02,3.661814e-02,-2.759205e-02,-9.005292e-02,-9.721862e-02,5.641075e-02,-1.004205e-02,-7.028573e-02,-6.543113e-02,7.511199e-02,-2.134841e-02,2.735608e-02,5.037774e-02,1.747617e-02,9.484338e-02,3.624154e-02,2.869992e-02,5.725478e-02,-7.357270e-02,-8.075244e-02,2.741551e-02,6.614843e-02,2.330400e-02,3.807480e-02,6.138284e-02,8.275188e-03,6.672508e-02,1.644213e+05,5.657369e+03,8000,8000,1.348868e+03,3.394074e+03,4.444444e-02,2.133333e-02,3.100787e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.988453e-02,5.555556e-02,0
-3.041459e-02,1.889203e-02,9.105726e-02,9.771459e-03,-7.114378e-02,6.152007e-02,-1.375582e-02,-4.396472e-02,9.611192e-02,4.225702e-02,8.180854e-02,5.806911e-02,-6.941548e-02,2.059917e-02,4.397454e-03,4.826970e-02,-4.858257e-02,4.133454e-02,2.071818e-02,6.318414e-02,-4.508371e-02,2.337623e-02,-2.699952e-03,1.133959e-02,-9.963259e-02,1.330744e-03,3.716539e-02,-6.712008e-02,1.758281e-02,-8.773106e-02,2.519014e-02,3.635784e-02,9.795436e-02,8.898546e-02,-5.390480e-03,-9.201422e-02,2.584893e-02,9.512268e-02,-2.073766e-02,4.002528e-02,-1.086729e-02,8.367032e-02,8.749264e-04,4.093204e-02,1.705897e+05,7.018624e+03,8.000000e+03,8000,1.693753e+03,4.347089e+03,4.444444e-02,2.133333e-02,3.059973e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.932993e-02,5.555556e-02,0
-5.940025e-02,-7.755111e-02,8.707622e-02,-3.520336e-02,6.809214e-02,4.663351e-02,8.900583e-02,-1.376064e-02,-9.046594e-02,-2.081818e-02,-3.599044e-02,8.276801e-02,-9.328212e-02,1.061654e-02,1.194464e-02,-1.395710e-02,-3.744309e-02,-3.389126e-02,-5.397941e-02,-2.591180e-02,1.967661e-02,-4.687660e-02,-9.977493e-02,6.428067e-02,-2.570038e-02,-6.033367e-02,1.508002e-02,4.595134e-02,-4.500442e-02,-2.476395e-02,-5.608415e-02,-4.063482e-02,-1.340626e-02,6.297272e-02,-6.015175e-02,-7.038712e-02,-2.883821e-02,6.678440e-02,2.718188e-02,-2.877442e-02,-4.041176e-02,-2.374658e-02,8.029266e-02,4.195749e-03,1.650947e+05,6.458553e+03,8000,7.908928e+03,1.502024e+03,3.866999e+03,4.444444e-02,2.133333e-02,3.036219e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.460677e-02,5.555556e-02,0
-1.852355e-02,9.340109e-02,8.229556e-02,-3.260172e-02,3.512111e-02,1.048459e-02,8.634488e-02,1.468784e-02,-3.215374e-02,5.085662e-02,4.756126e-02,6.909964e-02,-4.701061e-02,5.395324e-02,1.222092e-02,5.617463e-02,-1.941623e-02,5.635517e-02,5.789473e-02,3.926511e-02,-1.700206e-02,-6.846373e-02,3.989328e-02,5.367335e-02,-8.376457e-03,5.728797e-02,9.266221e-02,-6.465557e-02,-2.284268e-02,-1.503879e-02,6.137035e-03,6.930799e-02,-3.395014e-05,-1.079109e-02,6.044329e-02,9.823269e-02,-5.473830e-02,6.766492e-02,-1.226033e-02,-7.793775e-02,-2.805141e-02,-5.868264e-02,-2.466442e-02,-6.616654e-02,1.692971e+05,6.519832e+03,8000,8000,1.626265e+03,4.338887e+03,4.444444e-02,2.133333e-02,3.119663e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.918596e-02,5.555556e-02,0
1.421601e-03,-7.355769e-02,4.041558e-02,1.314662e-02,-8.197130e-03,5.701435e-02,4.224077e-02,2.153149e-02,5.838094e-02,9.217183e-02,2.445505e-02,2.094774e-02,-2.462571e-04,9.184107e-04,9.686799e-02,-1.102194e-02,8.812502e-02,-5.261696e-02,8.050245e-02,1.104545e-02,4.474919e-02,8.967489e-02,-3.880427e-03,1.099566e-02,-7.814081e-02,5.301345e-02,4.678208e-02,-5.009689e-02,1.798436e-02,-9.656541e-02,4.217642e-02,-4.823276e-02,7.734522e-02,6.651308e-02,-3.487308e-02,-9.882609e-02,8.115249e-02,-2.361304e-03,4.123007e-02,-4.509440e-02,-1.828822e-02,5.332305e-02,-9.831555e-02,4.302935e-02,1.689919e+05,7.048475e+03,8000,8000,1.758356e+03,3.968046e+03,4.444444e-02,2.133333e-02,3.070317e-02,4.344444e-02,5.555556e-03,6.111111e-03,1.111111e-02,2.708638e-02,5.555556e-02,0
